,date,economic_support_index
192602,2022-03-13,0.0
192603,2022-03-14,0.0
192604,2022-03-15,0.0
192605,2022-03-16,0.0
192606,2022-03-17,0.0
192607,2022-03-18,0.0
192608,2022-03-19,0.0
192609,2022-03-20,0.0
192610,2022-03-21,0.0
192611,2022-03-22,0.0
192612,2022-03-23,0.0
192613,2022-03-24,0.0
192614,2022-03-25,0.0
192615,2022-03-26,0.0
192616,2022-03-27,0.0
192617,2022-03-28,0.0
192618,2022-03-29,0.0
192619,2022-03-30,0.0
192620,2022-03-31,0.0
192621,2022-04-01,0.0
192622,2022-04-02,0.0
192623,2022-04-03,0.0
192624,2022-04-04,0.0
192625,2022-04-05,0.0
192626,2022-04-06,0.0
192627,2022-04-07,0.0
192628,2022-04-08,0.0
192629,2022-04-09,0.0
192630,2022-04-10,0.0
192631,2022-04-11,0.0
192632,2022-04-12,0.0
192633,2022-04-13,0.0
192634,2022-04-14,0.0
192635,2022-04-15,0.0
192636,2022-04-16,0.0
192637,2022-04-17,0.0
192638,2022-04-18,0.0
192639,2022-04-19,0.0
192640,2022-04-20,0.0
192641,2022-04-21,0.0
192642,2022-04-22,0.0
192643,2022-04-23,0.0
192644,2022-04-24,0.0
192645,2022-04-25,0.0
192646,2022-04-26,0.0
192647,2022-04-27,0.0
192648,2022-04-28,0.0
192649,2022-04-29,0.0
192650,2022-04-30,0.0
192651,2022-05-01,0.0
192652,2022-05-02,0.0
192653,2022-05-03,0.0
192654,2022-05-04,0.0
192655,2022-05-05,0.0
192656,2022-05-06,0.0
192657,2022-05-07,0.0
192658,2022-05-08,0.0
192659,2022-05-09,0.0
192660,2022-05-10,0.0
192661,2022-05-11,0.0
192662,2022-05-12,0.0
192663,2022-05-13,0.0
192664,2022-05-14,0.0
192665,2022-05-15,0.0
192666,2022-05-16,0.0
192667,2022-05-17,0.0
192668,2022-05-18,0.0
192669,2022-05-19,0.0
192670,2022-05-20,0.0
192671,2022-05-21,0.0
192672,2022-05-22,0.0
192673,2022-05-23,0.0
192674,2022-05-24,0.0
192675,2022-05-25,0.0
192676,2022-05-26,0.0
192677,2022-05-27,0.0
192678,2022-05-28,0.0
192679,2022-05-29,0.0
192680,2022-05-30,0.0
192681,2022-05-31,0.0
192682,2022-06-01,0.0
192683,2022-06-02,0.0
192684,2022-06-03,0.0
192685,2022-06-04,0.0
192686,2022-06-05,0.0
192687,2022-06-06,0.0
192688,2022-06-07,0.0
192689,2022-06-08,0.0
192690,2022-06-09,0.0
192691,2022-06-10,0.0
192692,2022-06-11,0.0
192693,2022-06-12,0.0
192694,2022-06-13,0.0
192695,2022-06-14,0.0
192696,2022-06-15,0.0
192697,2022-06-16,0.0
192698,2022-06-17,0.0
192699,2022-06-18,0.0
192700,2022-06-19,0.0
192701,2022-06-20,0.0
192702,2022-06-21,0.0
192703,2022-06-22,0.0
192704,2022-06-23,0.0
192705,2022-06-24,0.0
192706,2022-06-25,0.0
192707,2022-06-26,0.0
192708,2022-06-27,0.0
192709,2022-06-28,0.0
192710,2022-06-29,0.0
192711,2022-06-30,0.0
192712,2022-07-01,0.0
192713,2022-07-02,0.0
192714,2022-07-03,0.0
192715,2022-07-04,0.0
192716,2022-07-05,0.0
192717,2022-07-06,0.0
192718,2022-07-07,0.0
192719,2022-07-08,0.0
192720,2022-07-09,0.0
192721,2022-07-10,0.0
192722,2022-07-11,0.0
192723,2022-07-12,0.0
192724,2022-07-13,0.0
192725,2022-07-14,0.0
192726,2022-07-15,0.0
192727,2022-07-16,0.0
192728,2022-07-17,0.0
192729,2022-07-18,0.0
192730,2022-07-19,0.0
192731,2022-07-20,0.0
192732,2022-07-21,0.0
192733,2022-07-22,0.0
192734,2022-07-23,0.0
192735,2022-07-24,0.0
192736,2022-07-25,0.0
192737,2022-07-26,0.0
192738,2022-07-27,0.0
192739,2022-07-28,0.0
192740,2022-07-29,0.0
192741,2022-07-30,0.0
192742,2022-07-31,0.0
192743,2022-08-01,0.0
192744,2022-08-02,0.0
192745,2022-08-03,0.0
192746,2022-08-04,0.0
192747,2022-08-05,0.0
192748,2022-08-06,0.0
192749,2022-08-07,0.0
192750,2022-08-08,0.0
192751,2022-08-09,0.0
192752,2022-08-10,0.0
192753,2022-08-11,0.0
192754,2022-08-12,0.0
192755,2022-08-13,0.0
192756,2022-08-14,0.0
192757,2022-08-15,0.0
192758,2022-08-16,0.0
192759,2022-08-17,0.0
192760,2022-08-18,0.0
192761,2022-08-19,0.0
192762,2022-08-20,0.0
192763,2022-08-21,0.0
192764,2022-08-22,0.0
192765,2022-08-23,0.0
192766,2022-08-24,0.0
192767,2022-08-25,0.0
192768,2022-08-26,0.0
192769,2022-08-27,0.0
192770,2022-08-28,0.0
192771,2022-08-29,0.0
192772,2022-08-30,0.0
192773,2022-08-31,0.0
192774,2022-09-01,0.0
192775,2022-09-02,0.0
192776,2022-09-03,0.0
192777,2022-09-04,0.0
192778,2022-09-05,0.0
192779,2022-09-06,0.0
192780,2022-09-07,0.0
192781,2022-09-08,0.0
192782,2022-09-09,0.0
192783,2022-09-10,0.0
192784,2022-09-11,0.0
192785,2022-09-12,0.0
192786,2022-09-13,0.0
192787,2022-09-14,0.0
192788,2022-09-15,0.0
192789,2022-09-16,0.0
192790,2022-09-17,0.0
192791,2022-09-18,0.0
192792,2022-09-19,0.0
192793,2022-09-20,0.0
192794,2022-09-21,0.0
192795,2022-09-22,0.0
192796,2022-09-23,0.0
192797,2022-09-24,0.0
192798,2022-09-25,0.0
192799,2022-09-26,0.0
192800,2022-09-27,0.0
192801,2022-09-28,0.0
192802,2022-09-29,0.0
192803,2022-09-30,0.0
192804,2022-10-01,0.0
192805,2022-10-02,0.0
192806,2022-10-03,0.0
192807,2022-10-04,0.0
192808,2022-10-05,0.0
192809,2022-10-06,0.0
192810,2022-10-07,0.0
192811,2022-10-08,0.0
192812,2022-10-09,0.0
192813,2022-10-10,0.0
192814,2022-10-11,0.0
192815,2022-10-12,0.0
192816,2022-10-13,0.0
192817,2022-10-14,0.0
192818,2022-10-15,0.0
192819,2022-10-16,0.0
192820,2022-10-17,0.0
192821,2022-10-18,0.0
192822,2022-10-19,0.0
192823,2022-10-20,0.0
192824,2022-10-21,0.0
192825,2022-10-22,0.0
192826,2022-10-23,0.0
192827,2022-10-24,0.0
192828,2022-10-25,0.0
192829,2022-10-26,0.0
192830,2022-10-27,0.0
192831,2022-10-28,0.0
192832,2022-10-29,0.0
192833,2022-10-30,0.0
192834,2022-10-31,0.0
192835,2022-11-01,0.0
192836,2022-11-02,0.0
192837,2022-11-03,0.0
192838,2022-11-04,0.0
192839,2022-11-05,0.0
192840,2022-11-06,0.0
192841,2022-11-07,0.0
192842,2022-11-08,0.0
192843,2022-11-09,0.0
192844,2022-11-10,0.0
192845,2022-11-11,0.0
192846,2022-11-12,0.0
192847,2022-11-13,0.0
192848,2022-11-14,0.0
192849,2022-11-15,0.0
192850,2022-11-16,0.0
192851,2022-11-17,0.0
192852,2022-11-18,0.0
192853,2022-11-19,0.0
192854,2022-11-20,0.0
192855,2022-11-21,0.0
192856,2022-11-22,0.0
192857,2022-11-23,0.0
192858,2022-11-24,0.0
192859,2022-11-25,0.0
192860,2022-11-26,0.0
192861,2022-11-27,0.0
192862,2022-11-28,0.0
192863,2022-11-29,0.0
192864,2022-11-30,0.0
192865,2022-12-01,0.0
192866,2022-12-02,0.0
192867,2022-12-03,0.0
192868,2022-12-04,0.0
192869,2022-12-05,0.0
192870,2022-12-06,0.0
192871,2022-12-07,0.0
192872,2022-12-08,0.0
192873,2022-12-09,0.0
192874,2022-12-10,0.0
192875,2022-12-11,0.0
192876,2022-12-12,0.0
192877,2022-12-13,0.0
192878,2022-12-14,0.0
192879,2022-12-15,0.0
192880,2022-12-16,0.0
192881,2022-12-17,0.0
192882,2022-12-18,0.0
192883,2022-12-19,0.0
192884,2022-12-20,0.0
192885,2022-12-21,0.0
192886,2022-12-22,0.0
192887,2022-12-23,0.0
192888,2022-12-24,0.0
192889,2022-12-25,0.0
192890,2022-12-26,0.0
192891,2022-12-27,0.0
192892,2022-12-28,0.0
192893,2022-12-29,0.0
192894,2022-12-30,0.0
192895,2022-12-31,0.0
