,country_name,date,school_closing_c1m,workplace_closing_c2m,public_events_cancel_c3m,restrictions_on_gatherings_c4m,public_transpor_closing_c5m,stay_home_requirement_c6m,restrictions_internal_movement_c7m,international_travel_controls_c8ev,income_support_e1,debt_contract_relief_e2,public_information_campaigns_h1,testing_policy_h2,contact_tracing_h3,vaccines_investment_h5,facial_coverings_h6m,vaccination_policy_h7,protection_elderly_people_h8m,vaccine_prioritisation_s_v1,vaccine_availabitlity_s_v2a,vaccine_financial_support_s_v3,confirmed_cases,confirmed_deaths,majority_vaccinated,population_vaccinated,stringency_index_average,goverment_response_index_average,containment_health_index_average,economic_support_index
192472,United States,2021-11-03,2.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46320009.0,749426.0,V,59.65,52.15,51.06,58.35,0.0
192473,United States,2021-11-04,2.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46401241.0,750627.0,V,59.71,52.15,51.06,58.35,0.0
192474,United States,2021-11-05,2.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46498331.0,752745.0,V,59.78,52.15,51.06,58.34,0.0
192475,United States,2021-11-06,2.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46535625.0,753255.0,V,59.81,52.14,51.05,58.34,0.0
192476,United States,2021-11-07,2.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46574617.0,753490.0,V,59.83,52.14,51.05,58.34,0.0
192477,United States,2021-11-08,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46681947.0,754690.0,V,59.89,49.92,49.8,56.92,0.0
192478,United States,2021-11-09,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46761945.0,756138.0,V,59.94,49.92,49.8,56.91,0.0
192479,United States,2021-11-10,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46857079.0,757827.0,V,59.99,49.91,49.79,56.91,0.0
192480,United States,2021-11-11,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,46914755.0,758730.0,V,60.04,49.9,49.79,56.9,0.0
192481,United States,2021-11-12,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47058876.0,761178.0,V,60.1,49.89,49.78,56.89,0.0
192482,United States,2021-11-13,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47105069.0,761779.0,V,60.13,49.89,49.78,56.89,0.0
192483,United States,2021-11-14,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47138971.0,762010.0,V,60.15,49.89,49.78,56.89,0.0
192484,United States,2021-11-15,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47270028.0,763287.0,V,60.2,49.88,49.77,56.88,0.0
192485,United States,2021-11-16,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47358009.0,764606.0,V,60.25,51.55,50.71,57.95,0.0
192486,United States,2021-11-17,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47470415.0,766265.0,V,60.3,51.54,50.71,57.95,0.0
192487,United States,2021-11-18,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47578998.0,767600.0,V,60.35,51.53,50.7,57.94,0.0
192488,United States,2021-11-19,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47705269.0,769361.0,V,60.41,51.53,50.7,57.94,0.0
192489,United States,2021-11-20,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47752525.0,769836.0,V,60.44,51.52,50.7,57.94,0.0
192490,United States,2021-11-21,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47794054.0,770086.0,V,60.46,51.52,50.69,57.93,0.0
192491,United States,2021-11-22,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,47934950.0,771332.0,V,60.51,51.51,50.69,57.93,0.0
192492,United States,2021-11-23,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,48026672.0,772683.0,V,60.56,51.51,50.69,57.92,0.0
192493,United States,2021-11-24,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48138243.0,774382.0,V,60.61,51.5,50.68,57.92,0.0
192494,United States,2021-11-25,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48175300.0,774870.0,V,60.61,51.5,50.68,57.92,0.0
192495,United States,2021-11-26,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48229993.0,775259.0,V,60.66,51.5,50.68,57.92,0.0
192496,United States,2021-11-27,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48258460.0,775597.0,V,60.73,54.86,52.57,60.08,0.0
192497,United States,2021-11-28,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48303583.0,775875.0,V,60.77,54.86,52.56,60.07,0.0
192498,United States,2021-11-29,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48488733.0,777789.0,V,60.88,54.85,52.56,60.07,0.0
192499,United States,2021-11-30,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48606339.0,779427.0,V,61.0,48.68,49.08,56.09,0.0
192500,United States,2021-12-01,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,2.0,2,3,5,48743340.0,781422.0,V,61.13,48.66,49.07,56.08,0.0
192501,United States,2021-12-02,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,48881253.0,785362.0,V,61.25,48.65,49.06,56.07,0.0
192502,United States,2021-12-03,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49039251.0,786973.0,V,61.4,48.63,49.05,56.05,0.0
192503,United States,2021-12-04,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49107059.0,787674.0,V,61.54,48.61,49.04,56.04,0.0
192504,United States,2021-12-05,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49163621.0,788088.0,V,61.6,48.6,49.03,56.04,0.0
192505,United States,2021-12-06,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49338540.0,789514.0,V,61.7,48.59,49.02,56.03,0.0
192506,United States,2021-12-07,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49451008.0,791026.0,V,61.8,48.58,49.02,56.02,0.0
192507,United States,2021-12-08,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49600386.0,792849.0,V,61.91,48.57,49.01,56.01,0.0
192508,United States,2021-12-09,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49724320.0,794397.0,V,62.01,48.55,49.0,56.0,0.0
192509,United States,2021-12-10,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49881735.0,796150.0,V,62.14,48.54,48.99,55.98,0.0
192510,United States,2021-12-11,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49939477.0,796774.0,V,62.24,48.53,48.98,55.97,0.0
192511,United States,2021-12-12,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,49992874.0,797146.0,V,62.28,48.52,48.98,55.97,0.0
192512,United States,2021-12-13,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,50176127.0,798535.0,V,62.36,48.51,48.97,55.96,0.0
192513,United States,2021-12-14,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,50289477.0,800046.0,V,62.45,48.5,48.96,55.95,0.0
192514,United States,2021-12-15,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,50435092.0,802278.0,V,62.53,48.49,48.95,55.95,0.0
192515,United States,2021-12-16,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,50577283.0,803547.0,V,62.58,48.49,48.95,55.94,0.0
192516,United States,2021-12-17,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,50769791.0,805411.0,V,62.66,48.48,48.94,55.93,0.0
192517,United States,2021-12-18,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,50851472.0,806092.0,V,62.71,48.47,48.94,55.93,0.0
192518,United States,2021-12-19,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,50942391.0,806412.0,V,62.74,48.47,48.94,55.93,0.0
192519,United States,2021-12-20,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,51183554.0,807959.0,V,62.8,48.46,48.93,55.92,0.0
192520,United States,2021-12-21,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,51365828.0,809873.0,V,62.88,48.45,48.93,55.91,0.0
192521,United States,2021-12-22,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,51613682.0,814058.0,V,62.95,48.44,48.92,55.91,0.0
192522,United States,2021-12-23,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,51888071.0,815463.0,V,63.01,48.43,48.91,55.9,0.0
192523,United States,2021-12-24,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,52136339.0,816153.0,V,63.02,48.43,48.91,55.9,0.0
192524,United States,2021-12-25,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,52224654.0,816396.0,V,63.02,48.43,48.91,55.9,0.0
192525,United States,2021-12-26,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,52408175.0,816768.0,V,63.05,48.43,48.91,55.9,0.0
192526,United States,2021-12-27,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,52914246.0,818614.0,V,63.12,51.2,50.47,57.68,0.0
192527,United States,2021-12-28,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,53286705.0,820895.0,V,63.19,51.19,50.47,57.67,0.0
192528,United States,2021-12-29,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,53797725.0,823250.0,V,63.27,51.18,50.46,57.67,0.0
192529,United States,2021-12-30,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,54395674.0,824737.0,V,63.33,51.18,50.45,57.66,0.0
192530,United States,2021-12-31,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,54907717.0,825468.0,V,63.36,47.65,48.47,55.4,0.0
192531,United States,2022-01-01,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,55099948.0,825870.0,V,63.37,47.65,48.47,55.39,0.0
192532,United States,2022-01-02,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,55396191.0,826329.0,V,63.39,47.64,48.47,55.39,0.0
192533,United States,2022-01-03,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,56438983.0,828234.0,V,63.45,47.63,48.46,55.38,0.0
192534,United States,2022-01-04,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,57267794.0,830557.0,V,63.52,47.62,48.45,55.38,0.0
192535,United States,2022-01-05,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,57943576.0,832782.0,V,63.58,47.61,48.44,55.37,0.0
192536,United States,2022-01-06,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,58788182.0,834879.0,V,63.65,47.6,48.44,55.36,0.0
192537,United States,2022-01-07,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,59667177.0,837319.0,V,63.72,47.59,48.43,55.35,0.0
192538,United States,2022-01-08,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,60075853.0,838192.0,V,63.78,47.57,48.42,55.34,0.0
192539,United States,2022-01-09,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,60569265.0,838813.0,V,63.8,47.57,48.42,55.34,0.0
192540,United States,2022-01-10,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,61923770.0,840861.0,V,63.86,47.56,48.41,55.33,0.0
192541,United States,2022-01-11,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,62709985.0,843380.0,V,63.92,47.55,48.4,55.32,0.0
192542,United States,2022-01-12,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,63563852.0,846231.0,V,63.98,47.54,48.4,55.32,0.0
192543,United States,2022-01-13,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,64429141.0,848792.0,V,64.04,47.53,48.39,55.31,0.0
192544,United States,2022-01-14,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,65308292.0,851588.0,V,64.09,47.52,48.39,55.3,0.0
192545,United States,2022-01-15,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,65724593.0,852597.0,V,64.12,47.51,48.38,55.3,0.0
192546,United States,2022-01-16,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,66210693.0,853363.0,V,64.14,47.51,48.38,55.29,0.0
192547,United States,2022-01-17,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,66870941.0,854402.0,V,64.18,47.5,48.37,55.29,0.0
192548,United States,2022-01-18,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,68003787.0,857136.0,V,64.24,47.49,48.37,55.28,0.0
192549,United States,2022-01-19,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,68913628.0,860621.0,V,64.3,45.7,47.36,54.12,0.0
192550,United States,2022-01-20,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,69644507.0,863551.0,V,64.35,45.69,47.35,54.11,0.0
192551,United States,2022-01-21,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,70450244.0,866932.0,V,64.4,45.68,47.35,54.11,0.0
192552,United States,2022-01-22,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,70760203.0,867964.0,V,64.42,45.68,47.34,54.1,0.0
192553,United States,2022-01-23,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,71131122.0,868706.0,V,64.44,45.67,47.34,54.1,0.0
192554,United States,2022-01-24,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,72039869.0,870881.0,V,64.49,45.66,47.33,54.09,0.0
192555,United States,2022-01-25,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,72532127.0,874038.0,V,64.55,45.65,47.33,54.08,0.0
192556,United States,2022-01-26,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,73209225.0,877900.0,V,64.6,45.64,47.32,54.08,0.0
192557,United States,2022-01-27,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,73712510.0,880520.0,V,64.65,45.63,47.31,54.07,0.0
192558,United States,2022-01-28,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,74325157.0,884607.0,V,64.72,45.62,47.3,54.06,0.0
192559,United States,2022-01-29,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,74507829.0,885821.0,V,64.75,45.61,47.3,54.06,0.0
192560,United States,2022-01-30,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,74708840.0,886310.0,V,64.77,45.61,47.3,54.05,0.0
192561,United States,2022-01-31,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,75244152.0,888905.0,V,64.82,45.6,47.29,54.04,0.0
192562,United States,2022-02-01,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,75570589.0,892252.0,V,64.87,45.59,47.28,54.04,0.0
192563,United States,2022-02-02,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,75897686.0,895867.0,V,64.92,45.58,47.28,54.03,0.0
192564,United States,2022-02-03,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,76171309.0,898353.0,V,64.96,45.57,47.27,54.02,0.0
192565,United States,2022-02-04,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,76526048.0,902482.0,V,65.02,45.56,47.26,54.02,0.0
192566,United States,2022-02-05,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,76614468.0,903411.0,V,65.06,45.55,47.26,54.01,0.0
192567,United States,2022-02-06,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,76699490.0,903881.0,V,65.08,45.54,47.26,54.01,0.0
192568,United States,2022-02-07,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,77042080.0,906747.0,V,65.12,45.54,47.25,54.0,0.0
192569,United States,2022-02-08,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,77255897.0,909748.0,V,65.16,45.53,47.25,53.99,0.0
192570,United States,2022-02-09,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,77443048.0,913083.0,V,65.21,45.52,47.24,53.99,0.0
192571,United States,2022-02-10,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,77613413.0,916336.0,V,65.25,45.51,47.23,53.98,0.0
192572,United States,2022-02-11,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,77821582.0,919044.0,V,65.3,45.5,47.23,53.97,0.0
192573,United States,2022-02-12,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,77874376.0,919870.0,V,65.33,45.49,47.22,53.97,0.0
192574,United States,2022-02-13,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,77933572.0,920454.0,V,65.35,45.49,47.22,53.97,0.0
192575,United States,2022-02-14,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78100771.0,923630.0,V,65.38,45.48,47.22,53.96,0.0
192576,United States,2022-02-15,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78211154.0,926228.0,V,65.41,45.48,47.21,53.96,0.0
192577,United States,2022-02-16,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78324961.0,929413.0,V,65.45,45.47,47.21,53.95,0.0
192578,United States,2022-02-17,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78426229.0,932360.0,V,65.48,45.46,47.2,53.95,0.0
192579,United States,2022-02-18,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78570116.0,934862.0,V,65.53,45.45,47.2,53.94,0.0
192580,United States,2022-02-19,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78602274.0,935550.0,V,65.55,45.45,47.2,53.94,0.0
192581,United States,2022-02-20,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78625816.0,935998.0,V,65.56,45.45,47.19,53.93,0.0
192582,United States,2022-02-21,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78705461.0,936900.0,V,65.59,45.44,47.19,53.93,0.0
192583,United States,2022-02-22,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78794643.0,939072.0,V,65.62,45.43,47.19,53.93,0.0
192584,United States,2022-02-23,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78878687.0,942164.0,V,65.65,45.43,47.18,53.92,0.0
192585,United States,2022-02-24,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,78945215.0,945120.0,V,65.67,45.42,47.18,53.92,0.0
192586,United States,2022-02-25,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,79018857.0,947201.0,V,65.71,45.41,47.17,53.91,0.0
192587,United States,2022-02-26,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,,2.0,5.0,2.0,2,3,5,79066699.0,947965.0,V,65.73,45.41,47.17,53.91,0.0
